gene_idx,gene_name,degree,log_rna_degree
1213,MLKL,2.8623318000000003e-05,3.144592889725511e-05
1214,MLST8,0.16300475848,0.37533232696314284
1215,MLYCD,0.196078105458,0.1359109859677483
1216,MMP1,0.2698977990859997,0.0
1217,MMP13,0.1620904132831997,0.0
1218,MMP14,0.0412326304925999,0.13433989066145874
1219,MMP2,0.2261599830069999,0.0
1220,MMP3,0.0706251114505999,0.0
1221,MMP7,0.0253080760619999,0.03508444313554375
1222,MMP9,0.2358182981439998,0.0
1223,MOB1A,0.022416271344,0.06928964637030348
1224,MOB1B,0.0132670394,0.025816466616376713
1225,MOSMO,0.015877956715,0.01744371836603933
1226,MPL,0.5726616038701796,0.0
1227,MRAS,0.6757707120659993,0.0
1228,MS4A2,0.05339080019,0.0
1229,MST1,0.1840197481597997,0.0
1230,MST1R,0.2751226346233996,0.68365406428288
1231,MTOR,5.724771018,13.181772406851149
1232,MUC5B,0.0712757761639999,0.0
1233,MYB,0.01107446148,0.02840543285735854
1234,MYC,0.4155555789032077,1.489151286980737
1235,MYD88,0.1385416269100799,0.31900388488229275
1236,MYH6,0.0967428660549999,0.0
1237,MYH7,0.0540927771495999,0.0
1238,MYL2,0.009730368706,0.0
1239,MYL3,0.0486627282619999,0.0
1240,MYL4,5.724663600000001e-05,0.0
1241,MYL6,0.1354000301299999,0.5845880206587328
1242,MYL6B,0.0423812678779999,0.1016258418998574
1243,MYL9,0.062968056734,0.043646130990510776
1244,MYLK,0.1183317684801998,0.0
1245,MYLK2,0.1568896790299999,0.0
1246,MYLK3,0.0794928349977998,0.0
1247,MYLK4,0.071962707002,0.0
1248,NAIP,1.4311659000000002e-05,9.920086084985367e-06
1249,NANOG,0.038371129121,0.0
1250,NBL1,0.111662745914,0.17971425668048752
1251,NCF1,0.040485434814,0.0
1252,NCK1,0.1043633717733196,0.25025243582854195
1253,NCK2,0.035632573278798,0.08544317902287127
1254,NCOA1,2.112460535535999,2.3207751036662647
1255,NCOA2,2.188449028034,4.258525174341596
1256,NCOA3,1.906370136439999,5.613190538452778
1257,NCOR1,0.6801315293199999,2.0026057858898905
1258,NCOR2,0.1241559930199998,0.36556974534520387
1259,NCSTN,0.046050140787,0.16372427877837503
1260,NEK7,0.00139771921412,0.003585079000168738
1261,NEO1,0.0342866839181199,0.023765718288594827
1262,NF1,0.0013018575345999,0.00299763775237171
1263,NF2,0.022456676813,0.03614262705012198
1264,NFATC1,0.7716573354834589,0.0
1265,NFATC2,0.429970145230599,0.0
1266,NFATC3,0.6242859141165992,1.0047494183778334
1267,NFATC4,0.4048509352443993,0.28062128431171235
1268,NFKB1,3.0231538562839995,5.882785771098742
1269,NFKB2,0.1733873598356198,0.31066844382992387
1270,NFKBIA,0.1647272000832597,0.3425405828977363
1271,NFKBIB,0.0787778621099997,0.25666587981332367
1272,NFKBIE,0.0758420476687998,0.05256970150952155
1273,NGF,0.2384613681411998,0.0
1274,NGFR,0.6654477694903993,0.0
1275,NKD1,0.0155301506489999,0.044000230053949825
1276,NKD2,0.0939186666729997,0.24785674567107213
1277,NLK,0.0590630495947,0.14162700742018686
1278,NLRC4,0.0131521243788,0.0
1279,NLRP1,0.2641941087999997,0.0
1280,NLRP12,0.0261875848442,0.0
1281,NLRP3,0.1577303419323798,0.0
1282,NLRP6,1.4311659000000002e-05,0.0
1283,NLRP7,0.057161662,0.0
1284,NLRX1,2.1696596e-05,2.3836146987867356e-05
1285,NOD1,0.038123560403,0.0
1286,NOD2,0.1307734902359998,0.09064527604906679
1287,NODAL,0.119371987727,0.0
1288,NOG,0.2244841133726,0.0
1289,NOS1,0.1971081026479999,0.0
1290,NOS2,0.1593914908856999,0.17510945059616093
1291,NOS3,0.4065039552378395,0.4465902406164817
1292,NOTCH1,0.2240425680269998,0.5372306147775502
1293,NOTCH2,0.1401879708929999,0.1943417935458051
1294,NOTCH3,0.1989135031738391,0.1378763339002483
1295,NOTCH4,0.2419350057462,0.0
1296,NOTUM,0.1660992807439999,0.0
1297,NOX4,0.0193447620275999,0.0
1298,NPPA,0.24316020307,0.0
1299,NPPB,0.0549424260549997,0.0
1300,NPPC,1.4311659000000002e-05,0.0
1301,NPR1,0.1867122362421999,0.0
1302,NPR2,2.8623318000000003e-05,3.144592889725511e-05
1303,NPRL2,0.032843344417,0.05884737336027812
1304,NPRL3,0.032048381576,0.051579880340568915
1305,NPY,0.3044583801953998,0.0
1306,NPY1R,0.0316876879554,0.0
1307,NR1H3,0.15637374758,0.28018414296514266
1308,NR4A1,0.1409921445809999,0.0
1309,NRAS,1.2357718606724586,3.5012053258663887
1310,NRF1,0.004853130544,0.008695642607611902
1311,NRG1,0.0013788322419999,0.0
1312,NRG2,0.001407387378,0.0
1313,NRG3,0.054698508824,0.0
1314,NRG4,0.0013529998376,0.0
1315,NSMAF,0.0933651672049998,0.19414740723196042
1316,NTF3,0.3030539536819996,0.0
1317,NTF4,0.4497520286839998,0.0
1318,NTRK1,1.43262974022,0.0
1319,NTRK2,1.343717476353198,0.0
1320,NTRK3,0.7848676306407996,0.0
1321,NTSR1,0.0015656246009999,0.004839412107712866
1322,NUMB,0.0748055116329999,0.19741603377068784
1323,NUMBL,0.0954389888469999,0.06615326603479005
1324,OLR1,0.1273188037399999,0.0
1325,OPRD1,0.0877647467206,0.0
1326,OPRM1,0.0197850581359398,0.0
1327,ORAI1,0.00033376874472,0.00046270172872340024
1328,ORAI2,0.009184230803,0.012732047373422505
1329,ORAI3,2.8623318000000003e-05,3.968034433994147e-05
1330,OSM,0.5307903624115996,0.0
1331,OSMR,0.5547788134999788,0.0
1332,OXT,0.169406293463,0.0
1333,OXTR,0.3458532688361279,0.0
1334,P2RY1,0.02276701599444,0.0
1335,PAK1,0.2054833734947997,0.6442919290625536
1336,PAK2,0.0874237779852599,0.3180115248301737
1337,PAK4,0.1277861829225712,0.265723897221893
1338,PAK5,0.1512832828840969,0.0
1339,PAK6,0.0902097087443138,0.0
1340,PARD3,0.0456634509805198,0.07349248922062465
1341,PARD6A,0.0598091559144999,0.06570707366253656
1342,PARD6B,0.1065754045107396,0.22161732346096447
1343,PARD6G,0.0943464755157399,0.0
1344,PCK1,0.3138381922747995,0.0
1345,PCK2,0.5588732698979996,2.018045501172737
1346,PDCD1,0.0107015251149999,0.0
1347,PDE10A,0.2092481179253998,0.0
1348,PDE1A,0.0584392900385999,0.0
1349,PDE1B,0.1153986995799998,0.0
1350,PDE1C,0.032035185154,0.0
1351,PDE3A,0.0338146870531999,0.0
1352,PDE3B,0.0623981329632,0.043251089935646664
1353,PDE4A,0.06439972654066,0.044638488880489956
1354,PDE4B,0.0865197655541998,0.0
1355,PDE4C,0.0908102453413999,0.0
1356,PDE4D,0.0900874687412,0.09897120021408652
1357,PDGFA,0.7129783581745982,0.7832867858450266
1358,PDGFB,0.5688110978646188,0.7885396175121353
1359,PDGFC,0.6657628204499995,0.0
1360,PDGFD,0.3528652502619997,0.0
1361,PDGFRA,1.7405978131382782,0.0
1362,PDGFRB,2.458607860545999,0.0
1363,PDHA2,1.4311659000000002e-05,0.0
1364,PDHB,1.4311659000000002e-05,3.144592889725511e-05
1365,PDK1,0.0344429918925999,0.023874062720404675
1366,PDPK1,2.8140845259,6.992737351474422
1367,PERP,0.01428496474,0.08614812630086986
1368,PF4,0.108595126108,0.0
1369,PF4V1,0.216200642993,0.0
1370,PFKFB2,0.1150046075767999,0.3035037525650802
1371,PFKFB3,0.1413952042113997,0.32557448943801787
1372,PFKFB4,0.1235452560743999,0.0
1373,PFKL,0.04189221964,0.07506078122695149
1374,PFKM,0.1551899872159999,0.27806312912364867
1375,PFKP,0.0251176931159998,0.0845787032883861
1376,PFN1,0.032197806833,0.16175793456227983
1377,PFN2,0.0306455434619999,0.0
1378,PFN3,0.016389531462,0.0
1379,PFN4,0.0031153710619999,0.0
1380,PGAM5,0.047594091174,0.13484421421240497
1381,PGF,0.3331866830179993,0.0
1382,PGK2,0.0194107629781599,0.0
1383,PGR,0.8532079603999999,0.0
1384,PHKB,0.1752192814458198,0.3409609780756001
1385,PHKG1,0.1690106093301997,0.0
1386,PHKG2,0.190763352821514,0.264454160324789
1387,PHLPP1,0.0583061000459999,0.0
1388,PHLPP2,0.089751308512,0.0
1389,PIAS1,0.262927045514,0.5777097664497596
1390,PIAS2,0.17143857742,0.11883216657788088
1391,PIAS3,0.2160620987619999,0.449288503748234
1392,PIAS4,0.1900830532399998,0.39526659727659547
1393,PIDD1,0.061647497072,0.06772669784893051
1394,PIK3AP1,0.1464850828208999,0.26246603424500325
1395,PIK3C3,0.021510369318,0.023631556066544268
1396,PIK3CA,2.125127169044598,3.8077167284494675
1397,PIK3CB,2.5425874061405582,6.710033930362688
1398,PIK3CD,2.2454694241467976,0.0
1399,PIK3CG,0.2838782237927394,0.0
1400,PIK3R1,1.945102102719598,3.1305210676722086
1401,PIK3R2,2.373233059996997,0.0
1402,PIK3R3,2.367669914395397,1.6411437256597765
1403,PIK3R4,0.0566149262879999,0.15331606251960492
1404,PIK3R5,0.2869564544281455,0.0
1405,PIK3R6,0.6601829747682187,0.0
1406,PIM1,0.2334521235399999,0.3757266983635251
1407,PIN1,0.019211787515,0.04221261170251913
1408,PITX2,0.0196191624529999,0.021553852964241667
1409,PKLR,0.013497292144,0.0
1410,PKM,0.0415621150314,0.23046930281698425
1411,PKN1,0.185631230308,0.5820456489265459
1412,PKN2,0.1195861045719998,0.28675495484556995
1413,PKN3,0.0803114024,0.11133524428075044
1414,PLA1A,0.04481031364,0.04922916122397622
1415,PLA2G10,0.033083912704,0.022932020812668954
1416,PLA2G12A,0.02633261276,0.06314284765763406
1417,PLA2G12B,0.05408344682,0.0
1418,PLA2G1B,0.03677494548,0.0
1419,PLA2G2A,0.0615531710599999,0.3487865312323332
1420,PLA2G2C,0.0274034920599999,0.0
1421,PLA2G2D,0.055268917486,0.0
1422,PLA2G2E,0.046872026528,0.03248921303501416
1423,PLA2G2F,0.0197749754339999,0.01370696846771921
1424,PLA2G3,0.0253934151399999,0.0
1425,PLA2G4A,0.1714733319291999,0.0
1426,PLA2G4B,0.1021822004897999,0.0
1427,PLA2G4C,0.0579007779093998,0.0
1428,PLA2G4D,0.0818465087695999,0.0
1429,PLA2G4E,0.0719469272089999,0.0
1430,PLA2G4F,0.0897600935649999,0.1746650770482878
1431,PLA2G5,0.03653109833,0.0
1432,PLA2G6,0.02758665724,0.04439901203938066
1433,PLAT,0.0624840165606,0.0
1434,PLAU,0.0323676277199998,0.03555947356822633
1435,PLCB1,1.0536361541142985,1.1575376266949746
1436,PLCB2,1.135182276152798,0.0
1437,PLCB3,1.2425792493399987,1.999854153091699
1438,PLCB4,1.542833814188998,0.0
1439,PLCD1,0.0335711304213999,0.0
1440,PLCD3,0.0004844620197998,0.001343213932450431
1441,PLCD4,0.0657883025652759,0.0
1442,PLCE1,0.13214762525104,0.0
1443,PLCG1,0.7433708031865979,1.3319416757572515
1444,PLCG2,0.7467363628893585,0.8203737446655783
1445,PLCZ1,0.0287157777414,0.0
1446,PLD1,0.1329200492403999,0.1460275995058736
1447,PLD2,0.209507592768,0.2301676159841988
1448,PLIN1,0.2422963289299997,0.0
1449,PLIN2,0.08743764084,0.2527272876610043
1450,PLIN4,0.0913524892599998,0.0
1451,PLIN5,0.0809717448399998,0.0
1452,PLK1,0.0159486008924,0.011054727742442889
1453,PLK2,0.01266221975026,0.013910870219451681
1454,PLK3,0.0015102383054,0.0016591663611297417
1455,PLK4,0.00011020822852,0.00012107611416441524
1456,PLN,0.0795394514547998,0.0
1457,PLTP,0.1249057158399999,0.0
1458,PMAIP1,0.02530873702,0.07581820029370466
1459,POMC,0.1312156451699997,0.0
1460,POU5F1,2.8623318000000003e-05,0.0
1461,POU5F1B,2.8623318000000003e-05,0.0
1462,PPARA,0.8892513647971992,1.232764152636524
1463,PPARD,0.6836860293439999,1.1003502158277663
1464,PPARG,0.9446047455159992,2.1750328057965738
1465,PPARGC1A,0.2375258704299993,0.5695621618714136
1466,PPBP,0.152652084076,0.0
1467,PPIF,0.0365507730699999,0.13198184119945677
1468,PPM1A,0.0704770451944,0.12627791309027978
1469,PPM1B,0.00023916783,0.0005734994089624443
1470,PPM1D,0.0344345039599999,0.05542019616908599
1471,PPP1CA,0.2415095407013996,0.9349319781071587
1472,PPP1CB,0.2315567962415997,0.9480733095373646
1473,PPP1CC,0.2920018295227994,0.9730098133152831
1474,PPP1R12A,0.0686929428499999,0.1336702946602914
1475,PPP1R12B,0.0603093746398,0.06625662010117313
1476,PPP1R12C,0.0298985235008,0.05817984032197551
1477,PPP1R1B,0.0050728000218399,0.017081618359896793
1478,PPP1R3A,0.1172663104849997,0.0
1479,PPP1R3B,0.0706867825029998,0.13755012747665285
1480,PPP1R3C,0.0862019491379999,0.0
1481,PPP1R3D,0.3265022441289999,0.5850134876423457
1482,PPP1R3E,0.1223305521033999,0.16958615457362625
1483,PPP2CA,0.3022997786359999,1.1439596886501358
1484,PPP2CB,0.30953261806,0.7939354898063842
1485,PPP2R1A,0.2123257448141996,0.6563078911616154
1486,PPP2R1B,0.3790062172819999,0.679087978711329
1487,PPP2R2A,0.3319608206839998,0.8248916507867531
1488,PPP2R2B,0.2917563540713999,0.0
1489,PPP2R2C,0.1317611854179999,0.2895089149393841
1490,PPP2R2D,0.1783812197459999,0.2870934979254506
1491,PPP2R3A,0.0876727533399999,0.0
1492,PPP2R3C,0.2481962004199998,0.4829675053542442
1493,PPP2R5A,0.12109543108,0.3991107860581504
1494,PPP2R5B,0.15019782016,0.26911836652909243
1495,PPP2R5C,0.1368171649199998,0.31503316441049944
1496,PPP2R5D,0.1918372253199999,0.4215094663210899
1497,PPP2R5E,0.2556982244679998,0.4975657700877044
1498,PPP3CA,0.0777554393019996,0.19321500817872606
1499,PPP3CB,0.046387060076,0.10192278846935893
1500,PPP3CC,0.0983378761297998,0.10803519915772045
1501,PPP3R1,0.2396767700451997,0.7899355346398113
1502,PPP3R2,0.207166176914,0.0
1503,PPP4C,0.0039513872488,0.013694464654031197
1504,PPP4R3A,0.0540544338852999,0.1670845499317123
1505,PPP4R3B,0.0438816734297999,0.13945832032565325
1506,PPP5C,0.0002407076721999,0.000554249897776787
1507,PRDM4,0.000761031704,0.0017523402569262572
1508,PREX1,0.2645915924411366,0.0
1509,PRICKLE1,0.029056951236,0.0
1510,PRICKLE2,7.155829500000001e-05,0.0
1511,PRICKLE4,0.0336718301718,0.07753225420741382
1512,PRKAA1,0.9856207506463986,3.446230407373401
1513,PRKAA2,1.2732230411643992,0.0
1514,PRKAB1,1.6081826911375992,3.996183863281782
1515,PRKAB2,1.3345742532743987,3.929572451933085
1516,PRKACA,1.1783727956940693,2.825614556389009
1517,PRKACB,1.132245210181944,0.0
1518,PRKACG,1.094481497393516,0.0
1519,PRKAG1,1.0192074501401989,2.887632148098722
1520,PRKAG2,0.8526511236276987,1.1820254446876173
1521,PRKAG3,0.7268747382985987,0.0
1522,PRKAR1A,0.031042104144,0.1103654847929229
1523,PRKAR1B,1.4311659000000002e-05,2.7849202497918817e-05
1524,PRKAR2A,1.4311659000000002e-05,3.431785946200226e-05
1525,PRKAR2B,1.4311659000000002e-05,0.0
1526,PRKCA,1.0765386030961988,3.548095615761254
1527,PRKCB,1.1064799295921397,0.0
1528,PRKCD,0.7644765095892792,1.760272214924394
1529,PRKCE,0.7274311650463388,0.5042168611033059
1530,PRKCG,0.4301704121729996,0.0
1531,PRKCI,0.4614802348719999,1.1836734319161353
1532,PRKCQ,0.1523116624369999,0.1055743993846046
1533,PRKCZ,0.6679111354519995,0.9259214408062904
1534,PRKD1,0.1094690156183997,0.0
1535,PRKD2,0.1280710675015599,0.266316298050026
1536,PRKD3,0.0575698082699999,0.10315124910941591
1537,PRKG1,0.5402369380175597,0.0
1538,PRKG2,0.6362999608811997,1.0240852807225376
1539,PRL,0.3166176503657077,0.0
1540,PRLR,0.735948260027659,0.0
1541,PRMT1,0.0090819825821199,0.024594464757916563
1542,PRR5,0.049061433334,0.05389949356040363
1543,PSEN1,0.1372536699401998,0.3015771369222005
1544,PSEN2,0.0377136999569999,0.08286546844780411
1545,PSENEN,0.075377865286,0.23955491349562377
1546,PSTPIP1,0.0135242436589999,0.0
1547,PTAFR,0.0284186781059999,0.04573809796505715
1548,PTCH1,0.0742304229476999,0.08155045484337435
1549,PTCH2,0.0614508363669999,0.0
1550,PTCRA,0.01407043413,0.0
1551,PTEN,0.0683146291089999,0.16975547615075473
1552,PTGER1,0.047177087092,0.0
1553,PTGER2,0.03939086876446,0.0
1554,PTGER3,0.0939099900503999,0.0
1555,PTGFR,0.2615822823977399,0.0
1556,PTGS2,1.5670108231399995,0.0
1557,PTK2,0.7947308540908203,1.9056813581713898
1558,PTK2B,0.1426618537793998,0.2556157274068678
1559,PTPN1,0.0321107283884,0.10336044732832979
1560,PTPN11,0.4093445048059993,1.349132709835899
1561,PTPN2,0.2406046809127999,0.43110571536610387
1562,PTPN5,0.190202801292,0.0
1563,PTPN6,0.1850686305510998,0.47469166501832993
1564,PTPN7,0.1843551488959995,0.0
1565,PTPRC,0.09120781248,0.0
1566,PTPRF,0.1111055598899999,0.38153507100941775
1567,PTPRR,0.1499649968159997,0.0
1568,PXN,0.0342642264526,0.11766291520980987
1569,PYCARD,0.1624089743348,0.3377199679733974
1570,PYDC1,1.4311659000000002e-05,0.0
1571,PYDC2,0.007861782144,0.0
1572,PYGB,0.1413298746783999,0.7523003332635034
1573,PYGL,0.036406679496,0.03999682548390691
1574,PYGM,0.0858608596719998,0.0
1575,RAB10,0.015966597803,0.07093402579137348
1576,RAB11B,2.8623318000000003e-05,9.433778669176531e-05
1577,RAB14,0.005344514174,0.023743812610451408
1578,RAB2A,0.0023934321739999,0.0071700820082139915
1579,RAB5A,0.02682010232,0.08034584610004426
1580,RAB5B,0.00265566296,0.008652406296127882
1581,RAB5C,0.03510314868,0.12860254916243452
1582,RAB8A,0.1189308845776,0.3501847323770303
1583,RAC1,0.6819903882928724,2.9535185123347634
1584,RAC2,0.4490221634753998,1.2159745600989058
1585,RAC3,0.4900696110907797,0.33969036920568285
1586,RAF1,0.3536335274778993,0.7353602475683214
1587,RAG1,0.0113507568804,0.0
1588,RAG2,0.00021620007632,0.0
1589,RALA,0.1205687601603999,0.3780426501046828
1590,RALB,0.1648641318439998,0.5551463036726408
1591,RALBP1,0.2862834163246258,0.7937461714659335
1592,RALGDS,0.1108049497643199,0.2656986652425236
1593,RAP1A,0.3442249001892853,0.6167682244582341
1594,RAP1B,0.4546951575733451,0.8847959218482772
1595,RAP1GAP,0.0038778370734,0.008520478924580037
1596,RAPGEF1,0.04896106533636,0.12921105834169241
1597,RAPGEF2,0.1847700601713999,0.202990658682246
1598,RAPGEF3,0.06238828277442,0.0
1599,RAPGEF4,0.0877508636017998,0.0
1600,RAPGEF5,0.0262969798275998,0.0
1601,RAPGEF6,0.0584044368677999,0.040482870747106825
1602,RARA,0.7624415223999998,1.366111817492854
1603,RASA1,0.0451249842898,0.16531816172631414
1604,RASA2,0.0103087921115998,0.0165913608558103
1605,RASA3,0.0786439052338,0.14091096189973493
1606,RASA4,0.0082111875201999,0.0
1607,RASAL1,0.0070201487643999,0.0
1608,RASAL2,0.1036698976187199,0.1138930234888905
1609,RASAL3,0.0101054839753998,0.0
1610,RASGRF1,0.3681923838605997,0.0
1611,RASGRF2,0.2925190891028996,0.0
1612,RASGRP1,0.0405597553045998,0.0
1613,RASGRP2,0.068564281277,0.0
1614,RASGRP3,0.0318986525459,0.022110461075851906
1615,RASGRP4,0.0376957907795999,0.0
1616,RASSF1,0.0898379351299999,0.12454182288537338
1617,RASSF2,1.4311659000000002e-05,0.0
1618,RASSF4,1.4311659000000002e-05,0.0
1619,RASSF5,0.1503063478647598,0.2419087347330527
1620,RASSF6,1.4311659000000002e-05,3.7769288582904186e-05
1621,RBCK1,0.006176438315,0.03237532710135126
1622,RBL1,0.0941646853655999,0.10345048050121416
1623,RBL2,0.0127963235769999,0.03465308663606353
1624,RBPJ,0.5618372486629996,1.396113115301282
1625,RBPJL,0.5370723086917993,0.0
1626,RBX1,0.0159293554927998,0.03667869649872364
1627,RCAN1,0.0642609280948,0.1411956905723301
1628,RCAN2,0.0751073530373999,0.0
1629,RCHY1,0.012033239184,0.021560670253418075
1630,REL,0.019854884374,0.013762357124181815
1631,RELA,1.7776072791095974,4.559472648371113
1632,RELB,0.12936668696396,0.1793403086548998
1633,RELN,0.2442326430954799,0.0
1634,RET,0.4646163626475994,0.0
1635,RFNG,0.0039748123209999,0.008265389860668038
1636,RGL1,0.1222574137886,0.08474238167011867
1637,RGL2,0.0406979883522,0.09371058129462104
1638,RGMA,0.047875129765,0.0
1639,RGMB,0.01018361977508,0.016389903751827375
1640,RGS14,0.0193275743176799,0.03760972302139414
1641,RGS2,0.0362736014799999,0.0
1642,RHEB,0.3015616162679999,0.9455447035545593
1643,RHOA,0.6182198558667994,2.834517933817684
1644,RHOQ,0.0217483906829998,0.030149671367274988
1645,RICTOR,0.182432667226,0.37935806678919787
1646,RIN1,0.3904758325520001,0.0
1647,RIPK1,0.2103095904347798,0.5550190661252886
1648,RIPK2,0.3280741650661997,0.8658065299753605
1649,RIPK3,4.2934977000000005e-05,7.692915160083876e-05
1650,RLN1,0.0099220532029999,0.0
1651,RLN2,0.0283973158029999,0.0
1652,RLN3,0.06676886741888,0.0
1653,RNASEL,0.016801689659,0.02704127633014657
1654,RNF125,2.8623318000000003e-05,0.0
1655,RNF152,0.053845541068,0.0
1656,RNF31,1.4311659000000002e-05,1.9840172169970734e-05
1657,RNF43,0.146204157108,0.4818650509596353
1658,ROCK1,0.2004233749321997,0.3225689781538765
1659,ROCK2,0.0486863551805998,0.1284860824916137
1660,ROR1,0.0585399366269999,0.0
1661,ROR2,0.0852501793859998,0.0
1662,RPRM,0.0180976754599999,0.0
1663,RPS6,0.11866761778,0.7308851774321212
1664,RPS6KA1,0.0994101962876597,0.1781191605362339
1665,RPS6KA2,0.2373222867293,0.46180784634356
1666,RPS6KA4,0.1429491835819996,0.3291526591715815
1667,RPS6KA5,0.3154720751091996,0.0
1668,RPS6KB1,0.80191442632,1.5604534208499572
1669,RPS6KB2,0.6673565931621999,1.466332308343354
1670,RPTOR,0.6832031305999996,1.3294519057009018
1671,RRAGA,0.3645227263259997,1.5589419932897648
1672,RRAGC,0.3257391469735999,0.5836462010882167
1673,RRAGD,0.3091305758179999,0.0
1674,RRAS,0.6264719811271995,1.4425050449219368
1675,RRAS2,0.7083661278583596,1.1400713020593853
1676,RRM2,0.212156039,0.41283658947347485
1677,RRM2B,0.1982958159999999,0.4927465918035375
1678,RSPO1,0.07191640078,0.0
1679,RSPO2,0.070569354777,0.0
1680,RSPO3,0.0093513019928,0.0
1681,RSPO4,0.0581951706359999,0.0
1682,RUVBL1,0.0958998016545998,0.19941803139943146
1683,RXFP1,0.0533257342970376,0.0
1684,RXFP2,0.00042404874594,0.0
1685,RXFP3,0.1347050987307799,0.0
1686,RXFP4,0.0135067575435799,0.0
1687,RXRA,5.045793827219998,9.818661418428047
1688,RXRB,4.888243566079998,11.25559676617986
1689,RXRG,4.641131911559998,0.0
1690,RYK,0.1801276151569998,0.43192715688541394
1691,RYR1,0.0719681328359999,0.0
1692,RYR2,0.1428455044398199,0.0
1693,RYR3,0.1821161318939999,0.0
1694,S100A7,0.1323948864859999,0.0
1695,S100A7A,0.0593715578259999,0.0
1696,S100A8,0.1178923111059999,0.0
1697,S100A9,0.2523259881129998,0.0
1698,S1PR1,0.0648132516807559,0.0
1699,S1PR2,0.0343800598085999,0.0
1700,S1PR3,0.1061073427267998,0.0
1701,S1PR4,0.0747844790341999,0.0
1702,S1PR5,0.028701957756,0.0
1703,SAV1,0.033049410721,0.0760990804584122
1704,SCD,0.1514863891569998,0.8589097879724762
1705,SCD5,0.0636933710179999,0.11412320064855709
1706,SCP2,0.09215953944,0.2611076369234831
1707,SCRIB,0.0495642049118,0.118849772658015
1708,SEC13,0.041904312621,0.12338469147644862
1709,SEH1L,0.00403706874,0.006497411485258564
1710,SELE,0.014757670782,0.0
1711,SENP2,0.025940185462,0.06445893935125781
1712,SERPINB5,0.0125101718,0.044115375991686315
1713,SERPINE1,0.1653038208803597,0.0
1714,SERPINF1,0.014460813174,0.020046943760324426
1715,SESN1,0.022874427408,0.03681497069565689
1716,SESN2,0.032473434827,0.1018202670714107
1717,SESN3,0.06731077612,0.0
1718,SETD7,0.01691748941422,0.03895395893606755
1719,SFN,0.0566984585834,0.2031800001148833
1720,SFRP1,0.1582672113839999,0.0
1721,SFRP2,0.3094993860389999,0.0
1722,SFRP4,0.3351597597399998,0.0
1723,SFRP5,0.2172630500669999,0.0
1724,SGK1,0.2349842515599998,0.2581565864072942
1725,SGK2,0.21662150446,0.6137349370456051
1726,SGK3,0.1342809203199998,0.09307644132280253
1727,SH2B1,0.1602977959,0.3119251079130072
1728,SH2B2,0.1445991805074599,0.0
1729,SH2B3,0.0288731040679999,0.04646946833669429
1730,SH2D2A,0.0031921732812,0.0022126459097225695
1731,SHARPIN,0.063585774144,0.1580047130023435
1732,SHC1,0.4865784447599995,2.0236228626398205
1733,SHC2,0.5398264036307994,0.0
1734,SHC3,0.8129683760559995,0.5635067377476134
1735,SHC4,1.14273046496,0.0
1736,SHH,0.0250108742399999,0.03467243392559059
1737,SHISA5,0.030733543468,0.06390860701038216
1738,SHOC2,0.0971417554816399,0.2807757865565869
1739,SIAH1,0.061271624837,0.08494050800818653
1740,SIK1,0.1811392571543999,0.0
1741,SIK2,0.00020052969034,0.00032274008620186614
1742,SIKE1,1.4311659000000002e-05,2.97602582549561e-05
1743,SIN3A,1.0251317587799995,1.8367895360004745
1744,SIPA1,0.0592858082233,0.041093790817198016
1745,SIPA1L1,0.0092998380435799,0.019338469558714575
1746,SIPA1L2,0.0007748988305998,0.0023952451824416957
1747,SIVA1,0.14127419512,0.22737204567474056
1748,SKAP1,0.0396923850376,0.11245699494594562
1749,SKP1,0.0465280044805,0.15667355546477962
1750,SKP2,0.028372147294,0.06532928341539575
1751,SLC25A31,0.0472438258139999,0.0
1752,SLC25A4,0.036300792029,0.08358566258985249
1753,SLC27A1,0.07603151638,0.0
1754,SLC27A4,0.1641967183919999,0.37807691608796024
1755,SLC2A1,0.1790044630793998,0.6258904586933688
1756,SLC2A2,0.5852348479999999,0.0
1757,SLC2A4,0.3270450154431999,0.0
1758,SLC38A9,0.0304846488359998,0.04226069678206656
1759,SLC3A2,1.4311659000000002e-05,7.12253162553171e-05
1760,SLC7A5,1.4311659000000002e-05,7.706105722582103e-05
1761,SLC8A1,0.047437590403,0.0
1762,SLC8A2,0.048328647174,0.0
1763,SLC8A3,0.011884605803,0.0
1764,SLC9A1,0.1199329387400998,0.2980221570038909
1765,SMAD1,0.1943038963087999,0.21346464822094174
1766,SMAD2,0.4214049611194994,0.29209566067395437
1767,SMAD3,0.6219606647840354,1.6843007033460715
1768,SMAD4,0.08624345234014,0.0
1769,SMAD5,0.19137247539008,0.518246270465534
1770,SMAD6,0.1257333889513998,0.28951182709111545
1771,SMAD7,0.1415139812361997,0.19618003420736965
1772,SMAD9,0.2407880832275997,0.0
1773,SMO,0.1960738271593997,0.0
1774,SMPD2,1.4311659000000002e-05,2.564305053361292e-05
1775,SMURF1,0.0693063012809999,0.15958365618018452
1776,SMURF2,0.1214796105101999,0.1955138907428437
1777,SNAI2,0.039146847986,0.0
1778,SNW1,0.02105428422,0.07967340409489282
1779,SOCS1,0.3056067576439997,0.0
1780,SOCS2,0.1591820946319998,0.0
1781,SOCS3,0.3160330796119999,0.0
1782,SOCS4,0.1909771621479994,0.4397411666642902
1783,SOCS5,0.1180834368231996,0.16369840260965846
